"sentiment","textID","date","no_query","special","text"
"0","1752633036","Sat May 09 22:29:26 PDT 2009","NO_QUERY","NakaAlves","@jtimberlake it says the video is not available from my location... "
"0","1752633492","Sat May 09 22:29:31 PDT 2009","NO_QUERY","daisykilledafp","@stevenmitchellw nuuuuu "
"0","1752633673","Sat May 09 22:29:33 PDT 2009","NO_QUERY","louisebolo","Another flood of messages in my phone.  my phone is still ill? Not now please am howling in pain"
"0","1752633889","Sat May 09 22:29:36 PDT 2009","NO_QUERY","chikari","The show was amazing  too bad attack attack wasnt there  but still sickkk."
"0","1752633940","Sat May 09 22:29:36 PDT 2009","NO_QUERY","pawsthejaws","@davidleibrandt Thats Awesome...I Wish I Could Of Been There "
"0","1752634004","Sat May 09 22:29:37 PDT 2009","NO_QUERY","seemypeeny","My nose is super stuffy "
"0","1752634068","Sat May 09 22:29:38 PDT 2009","NO_QUERY","LadyMacDonald","It took three Tums before anything resembling relief hit tonight's heartburn. Off to sleep now. Fatigue headache setting in. Not good. "
"0","1752634136","Sat May 09 22:29:39 PDT 2009","NO_QUERY","shaniagowans","@officialTila Tila Please follow me  "
"0","1752634162","Sat May 09 22:29:39 PDT 2009","NO_QUERY","RobertPullman","@BleuMuze  Hit up gameworks and a movie in downtown Seattle.. went down to pike place market, but it was closed "
"0","1752634672","Sat May 09 22:29:44 PDT 2009","NO_QUERY","Oooskurr","Ughh I hate my broken car. "
"0","1752635090","Sat May 09 22:29:49 PDT 2009","NO_QUERY","PlusSizeDyme","I'm sick  going to sleep hope i fell better in the morning...pray 4 me guys MUAH"
"0","1752635172","Sat May 09 22:29:50 PDT 2009","NO_QUERY","AngiePachelle","Didnt get to see my bestfriend tonight...  "
"0","1752635831","Sat May 09 22:29:57 PDT 2009","NO_QUERY","elite_alex","lmao @ my roomate. to silly to explain. Just know you'd be loling as well. Work sucked. What do I want to do tonight? "
"0","1752635992","Sat May 09 22:29:59 PDT 2009","NO_QUERY","Katiecanucks14","..Omfg Canucks way to loose another one  The refs need to get some glasses ..so we better win game 6 and 7"
"0","1752636359","Sat May 09 22:30:03 PDT 2009","NO_QUERY","missingbits","@Dropsofreign ohhhh LoL closest I'll get to the movie is wallpapers tho "
"0","1752637061","Sat May 09 22:30:08 PDT 2009","NO_QUERY","devindennis","@petewentz awe I'm so sorry I hope you're ok "
"0","1752637122","Sat May 09 22:30:09 PDT 2009","NO_QUERY","LisaW1975","is thinking of my little girl today. Two years since we said goodbye to our princess Sophia  www.justgiving.com/runningforbliss"
"0","1752637446","Sat May 09 22:30:12 PDT 2009","NO_QUERY","Chiggady","@suchislife81 @prolyfthegift @djtoure  booties = photoshopped http://bit.ly/EFp79   fts"
"0","1752637823","Sat May 09 22:30:15 PDT 2009","NO_QUERY","dreamlovek","wants to sleep so badly...  "
"0","1752638010","Sat May 09 22:30:17 PDT 2009","NO_QUERY","Billymcflurry","GOING TO BED   I FEEL LIKE CRAP"
"0","1752638039","Sat May 09 22:30:17 PDT 2009","NO_QUERY","JayChasm","Ok now they're playing the nanny diaries, fail "
"0","1752638450","Sat May 09 22:30:22 PDT 2009","NO_QUERY","caryn829","Online shopping at Victoria's Secret and Abercrombie &amp; Fitch  I wish I had more money  No, I'm broke. Sososo broke this month. Sigh :'("
"0","1752638451","Sat May 09 22:30:22 PDT 2009","NO_QUERY","vanity_kills","@ThaEntertainer no one has a crush on me either...  not that i know of anyway [big sigh] "
"0","1752638749","Sat May 09 22:30:25 PDT 2009","NO_QUERY","nachameneses","Happy mother's day  Mom,i miss you "
"0","1752638889","Sat May 09 22:30:26 PDT 2009","NO_QUERY","STLSOCIALITE","Getting ready for bed.  Laptop still dead.  Night tweets"
"0","1752639028","Sat May 09 22:30:28 PDT 2009","NO_QUERY","vanillasuicide","@nadiamishmore  well, hope you have a great holiday there man take tons of pictures and drink like mad in the pubs man... xoxo"
"0","1752639438","Sat May 09 22:30:32 PDT 2009","NO_QUERY","pawsthejaws","@TravisGarland Ouch That Really Sucks "
"0","1752639722","Sat May 09 22:30:35 PDT 2009","NO_QUERY","cepotter07","is realllyyyyyy sleep  I think I'm gonna call it a night."
"0","1752639739","Sat May 09 22:30:35 PDT 2009","NO_QUERY","erinnnb","stupid, moody, dickhead manager   this is gunna be a really loooooong night  "
"0","1752639855","Sat May 09 22:30:36 PDT 2009","NO_QUERY","shannirae","@Gwindylyn apparently it is My photoshop just died "
"0","1752640292","Sat May 09 22:30:41 PDT 2009","NO_QUERY","archie_pennies","Reading about quitting smoking. I smoke a pack of cigarettes a day.  "
"0","1752640387","Sat May 09 22:30:42 PDT 2009","NO_QUERY","blitty182","work at eleven am. darn. "
"0","1752640537","Sat May 09 22:30:44 PDT 2009","NO_QUERY","MemphisQueen","Finally can hit the hay. Two hour nap and off to the airport. Ugh...and still no ticket for tom night "
"0","1752640780","Sat May 09 22:30:46 PDT 2009","NO_QUERY","yooitzkc","Not feeling to well  have a tummy ache.."
"0","1752640819","Sat May 09 22:30:47 PDT 2009","NO_QUERY","Russell04","juz wanna say..say..happy mother's day to my mom.. she's in toronto,canada right now.. "
"0","1752641090","Sat May 09 22:30:50 PDT 2009","NO_QUERY","kaerxiyoukai","i just realized that Thespian inductions are monday,i can't wait I did not get my honors last year  never did get my card"
"0","1752641850","Sat May 09 22:30:58 PDT 2009","NO_QUERY","CEL1cheeseCAK3","@iN0J Same here  let's go club  Mwahahha"
"0","1752642105","Sat May 09 22:31:00 PDT 2009","NO_QUERY","BudgieUK","Early start as I'm off to a car boot sale .... oh how I love them  fb#"
"0","1752642326","Sat May 09 22:31:03 PDT 2009","NO_QUERY","andreaveronica5","had a tiring friday and saturday... still needs to read tlotf ch 1-3 w/ h&amp;a "
"0","1752642410","Sat May 09 22:31:04 PDT 2009","NO_QUERY","SavannahP","@bealove no  i don't have any tickets ..."
"0","1752642444","Sat May 09 22:31:04 PDT 2009","NO_QUERY","K2C_Phoenix","Finally broke down in tearz, this city hates me  miss my friendz 2 "
"0","1752643460","Sat May 09 22:31:14 PDT 2009","NO_QUERY","unntouchedd","I'm breaking out omg  go away fucking pimples. I never break out. Stupid life."
"0","1752643694","Sat May 09 22:31:17 PDT 2009","NO_QUERY","CristiCalz","@AshleyMichele07 That's so sad  I'll pray for him"
"0","1752643876","Sat May 09 22:31:19 PDT 2009","NO_QUERY","hormoaning","@gankster  we didnt ask each other how our days were 2day"
"0","1752643878","Sat May 09 22:31:19 PDT 2009","NO_QUERY","hollypowell","k so i'm at the 2001 and can't follow anymore people until I get my followers up hmmm "
"0","1752644055","Sat May 09 22:31:21 PDT 2009","NO_QUERY","sharylin","What happened to home ice advantage Canucks? I'm thinking Chicago is probably going to take the series "
"0","1752644215","Sat May 09 22:31:23 PDT 2009","NO_QUERY","Marilyn_21","totally bummed after the Canucks loss tonigh  I hope they can come back Monday"
"0","1752644537","Sat May 09 22:31:26 PDT 2009","NO_QUERY","ehammond84","@masterluke103 haha not a fan of the vampire teeth??? i cant talk though @slaihingpg3blog is always making fun of me "
"0","1752644731","Sat May 09 22:31:28 PDT 2009","NO_QUERY","djaggisbreezy","#iloveit when @djaggisbreezy and @mz_cherish27 try to start a trend and nobody hops on the bandwagon "
"0","1752644909","Sat May 09 22:31:30 PDT 2009","NO_QUERY","shemightbedead","http://twitpic.com/4wjjq - I totally miss you guys "
"0","1752645003","Sat May 09 22:31:31 PDT 2009","NO_QUERY","okaycgarrrza"," haha my dragon jus tried to attack me"
"0","1752645207","Sat May 09 22:31:34 PDT 2009","NO_QUERY","denisedahlin","it's so HHHOOOTTT "
"0","1752645313","Sat May 09 22:31:35 PDT 2009","NO_QUERY","hellokole","@petewentz oh, pete. i'm so sorry. i feel your pain, man. my dog austin pasted away when i was only seven. "
"0","1752645690","Sat May 09 22:31:39 PDT 2009","NO_QUERY","iRunk","thinks the movie made her dizzy and sick...I don't feel good   #fb"
"0","1752645818","Sat May 09 22:31:40 PDT 2009","NO_QUERY","JessicaMarkle","I sat in the chair for too long. Owww. Back to the bed "
"0","1752645904","Sat May 09 22:31:41 PDT 2009","NO_QUERY","LoveJunkie","Aw man... I have ADD bad lol I can't even concentrate on this movie. "
"0","1752645948","Sat May 09 22:31:41 PDT 2009","NO_QUERY","WindowsWithJozz","Wondering why my website isn't showing up... "
"0","1752646101","Sat May 09 22:31:43 PDT 2009","NO_QUERY","chelseyann226","my amazing day just got completely ruined "
"0","1752646386","Sat May 09 22:31:46 PDT 2009","NO_QUERY","Ad0rkable12","How come the picture thing never works for me? "
"0","1752646946","Sat May 09 22:31:52 PDT 2009","NO_QUERY","BritNic22","@OrganizedDanie aww friend..did u not have fun?  what did u guys do afterwards? I nvr heard from u"
"0","1752647030","Sat May 09 22:31:53 PDT 2009","NO_QUERY","StaceyBellante","Missing my mom and hoping for some peaceful sleep for a change...wishing the loneliness would fade.... "
"0","1752647468","Sat May 09 22:31:58 PDT 2009","NO_QUERY","jason_christ","Got the shots. Now only 230 miles to the hotel. Ugh.  "
"0","1752647510","Sat May 09 22:31:58 PDT 2009","NO_QUERY","alexkusuma","On the way home after unsuccessful hunt for energy saver bulbs with screw cap. "
"0","1752647685","Sat May 09 22:32:00 PDT 2009","NO_QUERY","FakeRifaBlack","@tehrashminator i'm not sure... i havent checked... "
"0","1752647732","Sat May 09 22:32:01 PDT 2009","NO_QUERY","katiesouza","Dodge Charger cop cars? Evil transformer "
"0","1752647932","Sat May 09 22:32:03 PDT 2009","NO_QUERY","nhiieroh","@paramoreband new moon wont be the same without your music guys "
"0","1752659989","Sat May 09 22:34:14 PDT 2009","NO_QUERY","LeanneYouTuber","My dad thinks I'm a hypochondriac"
"0","1752660103","Sat May 09 22:34:15 PDT 2009","NO_QUERY","reenie0131","@rhorhomckinnon What are we going to do when Brandon leaves?? Camden is going to lose a little sunshine "
"0","1752660129","Sat May 09 22:34:16 PDT 2009","NO_QUERY","adwaitp","Got the BrainBone daily question wrong//bit.ly/1aF4s6"
"0","1752660457","Sat May 09 22:34:19 PDT 2009","NO_QUERY","nikkipanek","I miss my friends "
"0","1752661127","Sat May 09 22:34:26 PDT 2009","NO_QUERY","smithcnn","@MariRamos OK.   Have fun and have a great Mother's Day"
"0","1752661147","Sat May 09 22:34:26 PDT 2009","NO_QUERY","jenniferwu","@stvj Be there in 10. Traffic sucks. "
"0","1752661351","Sat May 09 22:34:29 PDT 2009","NO_QUERY","AlyssaGrier","@tarynann I'm going to miss you "
"0","1752662125","Sat May 09 22:34:38 PDT 2009","NO_QUERY","educatedlady","11:30 on a Saturday and I'm off to bed.  I'm boring and lonely. "
"0","1752662907","Sat May 09 22:34:47 PDT 2009","NO_QUERY","xcianaa","I miss minessss  and cantsleep. Ew"
"0","1752663124","Sat May 09 22:34:50 PDT 2009","NO_QUERY","MandaLoguzzo","Wow, I thoroughly enjoy being the loser that I am... "
"0","1752663226","Sat May 09 22:34:51 PDT 2009","NO_QUERY","awsemo3000","about 2  watch twilight 4 the 2nd time...it doesn't even suck "
"0","1752663481","Sat May 09 22:34:53 PDT 2009","NO_QUERY","katie6814","i wish i went out tonight "
"0","1752663615","Sat May 09 22:34:55 PDT 2009","NO_QUERY","EchoHuntx","@perfectdenial I swear accdent fellow you like stick on shit, says the guy who manger to drop the Pune sol right in the mop bukekt "
"0","1752663860","Sat May 09 22:34:57 PDT 2009","NO_QUERY","bluestatus","A woman getting married at age 107? That's insane. Too bad she can't have kids. "
"0","1752664027","Sat May 09 22:34:59 PDT 2009","NO_QUERY","The_Christy","Hatred for everything right now "
"0","1752664056","Sat May 09 22:34:59 PDT 2009","NO_QUERY","NatElev","@simoncurtis hahah im glad ur having fun. im soooooo bored  2.30am and i dont have a clue of what i should do...."
"0","1752664163","Sat May 09 22:35:01 PDT 2009","NO_QUERY","kyleejames","missing my mom... i hate mothers day "
"0","1752664282","Sat May 09 22:35:02 PDT 2009","NO_QUERY","getatwit","Serendipitously sociable day ended with my bike getting stolen from opposite the Metreon.   Star Trek was a fun movie anyway."
"0","1752664376","Sat May 09 22:35:03 PDT 2009","NO_QUERY","keshandkitty","This girl on cold case has the exact same face as @maggiehorn tryna take a pic but phone batt too low "
"0","1752664690","Sat May 09 22:35:06 PDT 2009","NO_QUERY","terdybert","baking my mom's cake ... I'm so ready for bed "
"0","1752664810","Sat May 09 22:35:07 PDT 2009","NO_QUERY","Jspeck10","@Lawnee i wanna see in IMAX still. tried to watch on the DLP screen but they only had 3 seats left and we needed 4 "
"0","1752664860","Sat May 09 22:35:07 PDT 2009","NO_QUERY","Jean_Pierce","@Captain_Janeway OOC: Understood - I'll be calling my mum, she's on the other side of the country. "
"0","1752665336","Sat May 09 22:35:12 PDT 2009","NO_QUERY","stoneeffect","Charter, if you want to give me a mothers day gift... Give me my channels back.. its been 2 days of over 20 channels not working "
"0","1752665881","Sat May 09 22:35:18 PDT 2009","NO_QUERY","chinang","Oh No  NO more Yao Ming for the Rockets... Out with a Hairline Fracture."
"0","1752665961","Sat May 09 22:35:19 PDT 2009","NO_QUERY","Angiesbigbooty","@maademen Crap its not on for meh "
"0","1752665982","Sat May 09 22:35:19 PDT 2009","NO_QUERY","Deadmurder"," sad face."
"0","1752665983","Sat May 09 22:35:19 PDT 2009","NO_QUERY","barbararossini","I was having a fight by msn with my boyfriend.. "
"0","1752666162","Sat May 09 22:35:21 PDT 2009","NO_QUERY","chelseafbaby","@suareasy st. louis feels like a neglected step child, whoever decided to skip us is not on my xmas list  imy"
"0","1752666552","Sat May 09 22:35:26 PDT 2009","NO_QUERY","HibaNick"," i dontttttttttttt feeeeeeeeel goooood "
"0","1752666667","Sat May 09 22:35:27 PDT 2009","NO_QUERY","BobbysGirl72","I want to be tired Trying to go to church in the morning...I might not make it. "
"0","1752666857","Sat May 09 22:35:29 PDT 2009","NO_QUERY","HarajukuBarbie3","@cecelyf you not aimin me "
"0","1752667154","Sat May 09 22:35:32 PDT 2009","NO_QUERY","Mous_world","@MsBlackberry305 but if I go with u guys who's gonna cook his burgers? I can't jus abandon him "
"0","1752667162","Sat May 09 22:35:32 PDT 2009","NO_QUERY","tonichanelloves","wishin i knew how to block certain numbers on my cell "
"0","1752667462","Sat May 09 22:35:35 PDT 2009","NO_QUERY","mellowdi","@PinkAngel_0704 lol.  Young girls locked up ain't cool, Lord have Mercy"
"0","1752667473","Sat May 09 22:35:35 PDT 2009","NO_QUERY","jamesdcawley","So I bought a pair of Bose over the ear headphones, they work great  "
"0","1752668552","Sat May 09 22:35:47 PDT 2009","NO_QUERY","AshleySemila","Thinking about my mommy  Mother's day gets harder and harder as I get older"
"0","1752669054","Sat May 09 22:35:52 PDT 2009","NO_QUERY","HeartbreakDomo","my hunnie locked up man I'm od tight wtff? "
"0","1752669172","Sat May 09 22:35:54 PDT 2009","NO_QUERY","emmmmmmaa","I want to read but i know i will fall asleep if i do. "
"0","1752669368","Sat May 09 22:35:56 PDT 2009","NO_QUERY","shomude","writing final report of RF/SI Class "
"0","1752669831","Sat May 09 22:36:01 PDT 2009","NO_QUERY","LmG62","@wulffg thanks G, they lost again tonight, need to get their act together "
"0","1752669927","Sat May 09 22:36:02 PDT 2009","NO_QUERY","BentonBlakeman","Out 57th paying 45  button moved in for 15 big blinds, I called from the big blind with 88 for my last 9 big blinds, he showed tens "
"0","1752670164","Sat May 09 22:36:04 PDT 2009","NO_QUERY","IndpndntMogul","Sooo...I STILL haven't found a place 2 stay n PR  ANY SUGGESTIONS? also-I NEED places 2 see in Old San Juan...DM ur reply ;-)"
"0","1752670626","Sat May 09 22:36:09 PDT 2009","NO_QUERY","murthykurapati","Oops, Dish recharge has expired., Sunday is gonna be boring.... "
"0","1752670656","Sat May 09 22:36:10 PDT 2009","NO_QUERY","Captain_Janeway","@Jean_Pierce OOC:  Sorry to hear that.  "
"0","1752670831","Sat May 09 22:36:11 PDT 2009","NO_QUERY","macomrade","Poor Talia, she is so sad about leaving the burgh...wish she wasn't "
"0","1752671413","Sat May 09 22:36:18 PDT 2009","NO_QUERY","mini84","@justplainrach good seeing u too my dear. We were scared to bother u bc you was w/ a customer. Sorry  keep me posted on your job."
"0","1752671424","Sat May 09 22:36:18 PDT 2009","NO_QUERY","chloe_cullen","Time for work again I hate working weekends "
"0","1752671435","Sat May 09 22:36:18 PDT 2009","NO_QUERY","spookygirl","@euphorialuv Twitter won't let me DM you "
"0","1752671495","Sat May 09 22:36:19 PDT 2009","NO_QUERY","LouiLee","Rachael's new phone is so cool "
"0","1752671722","Sat May 09 22:36:21 PDT 2009","NO_QUERY","Ash_Bennett","Its nights like these when you find out who your true friends are. Love ya steph I'm gunna miss you major "
"0","1752671782","Sat May 09 22:36:22 PDT 2009","NO_QUERY","Lain_Otaku","@christinelu Me too but I have no idea if the Kindle works in Korea "
"0","1752672114","Sat May 09 22:36:25 PDT 2009","NO_QUERY","keshandkitty","I got some amazing shit to twitpic but my twitterberry uploading pics wants nothing to do with me. "
"0","1752672568","Sat May 09 22:36:31 PDT 2009","NO_QUERY","imaboo","@Lorling it has been a harrowing experience for many people. I'm thankful my family is safe and sad for those who lost their homes "
"0","1752672721","Sat May 09 22:36:32 PDT 2009","NO_QUERY","lomara","@nodgarb Poor puppy  But I'm glad you now know what it is now, and can treat it."
"0","1752672749","Sat May 09 22:36:33 PDT 2009","NO_QUERY","allysonalfonso","@SWIFTas its coz i got tickets 2 a preview of it and all the people that went to it got a poster and they ran out be4 i could get 1 "
"0","1752672781","Sat May 09 22:36:33 PDT 2009","NO_QUERY","petalss","my throat hurts "
"0","1752672912","Sat May 09 22:36:34 PDT 2009","NO_QUERY","tiffanylozano","@neshaax3 I can't make it to Kristina's, "
"0","1752673075","Sat May 09 22:36:36 PDT 2009","NO_QUERY","ianmeyer","@saidinjest what happened? This bb client is confusing "
"0","1752673817","Sat May 09 22:36:45 PDT 2009","NO_QUERY","nastynick","@barefootjim I can't get no satisfaction from either in my generation "
"0","1752673889","Sat May 09 22:36:46 PDT 2009","NO_QUERY","mortal_passion","The rain soaked my antique lace collar and cuffs and then they disintegrated into nothingness. "
"0","1752674275","Sat May 09 22:36:50 PDT 2009","NO_QUERY","angee310","@carmsense girl... I have a long way to go  and uuuu?"
"0","1752674294","Sat May 09 22:36:50 PDT 2009","NO_QUERY","brianaip","@iamjonathancook aww that sucks i hope you get them soon hey what's up?? no orlando on tour? "
"0","1752674430","Sat May 09 22:36:52 PDT 2009","NO_QUERY","liz1xchris1x","@rtryson apparently it's going around at school, and i took it home with me "
"0","1752674889","Sat May 09 22:36:57 PDT 2009","NO_QUERY","TiaLinc","@ada1276 I dropped the box on my toe,hurt"
"0","1752674987","Sat May 09 22:36:59 PDT 2009","NO_QUERY","Sarahbelle1414","@Dj_Midori @EllaBella79  oh noes ... is he drowneded in mustard and catsup? what if its an aidsdog? poor james "
"0","1752675110","Sat May 09 22:37:00 PDT 2009","NO_QUERY","poco153","Sighs...  No bed of my own and nobody set up the futon "
"0","1752684869","Sat May 09 22:38:51 PDT 2009","NO_QUERY","jesslina","@Freckles1988 Me too "
"0","1752685461","Sat May 09 22:38:58 PDT 2009","NO_QUERY","crrystalbabe","@vivianchiu I wish I could help "
"0","1752686055","Sat May 09 22:39:05 PDT 2009","NO_QUERY","nutface55","@kelleyfrank I didnt get to see u graduated  and the sample cd is in my house so if u want it..tell me ..i will let my roomie let u in"
"0","1752686912","Sat May 09 22:39:17 PDT 2009","NO_QUERY","rvitek","@BradinBuffalo love that cigar. Just too hard to find and marked up too much $$$ when I do. "
"0","1752687640","Sat May 09 22:39:25 PDT 2009","NO_QUERY","frenchgrapes","@crauds I miss hash browns "
"0","1752687642","Sat May 09 22:39:25 PDT 2009","NO_QUERY","tontonn","In whistler. Canucks  Taking an evening stroll in the whistler village."
"0","1752687885","Sat May 09 22:39:28 PDT 2009","NO_QUERY","maeveo","hmmmmmm...boredness time...ewwwwww....I hate when nothing good on tv "
"0","1752687938","Sat May 09 22:39:29 PDT 2009","NO_QUERY","jonhoneyball","@dhmorton Ah, mine was set for 5:15 "
"0","1752687982","Sat May 09 22:39:29 PDT 2009","NO_QUERY","isaiahk","@dustbunniesss he just got hit by a car "
"0","1752687990","Sat May 09 22:39:29 PDT 2009","NO_QUERY","maddisondesigns","Well, back from lunch. Time to get down to some work  Hopefully going to see Star Trek tonight. Yay"
"0","1752688011","Sat May 09 22:39:30 PDT 2009","NO_QUERY","Mayor_of_Twtr","Just paid $1.29 for an iTunes song "
"0","1752688068","Sat May 09 22:39:30 PDT 2009","NO_QUERY","McSleepers","Good for you Lace I hope you have enought fun for the bothof us. I miss my kids and I have to be where I don't want to be.  "
"0","1752688197","Sat May 09 22:39:32 PDT 2009","NO_QUERY","sharonhayes","@melodylori I have no idea  I always go running for help when I have comp problems myself - not a techy-type hon "
"0","1752688247","Sat May 09 22:39:32 PDT 2009","NO_QUERY","andrew8davis","I'm so sad  my once beautiful lucious side burns are no more :'("
"0","1752688368","Sat May 09 22:39:34 PDT 2009","NO_QUERY","candicotton","Long day  I'm about to be soooo Knocked out for the next 15 HOURS  "
"0","1752688701","Sat May 09 22:39:38 PDT 2009","NO_QUERY","mikalat","@AsphaPhoto Thanks Gregg Bummer though. "
"0","1752688706","Sat May 09 22:39:38 PDT 2009","NO_QUERY","Sandsbabe24","I am SO looking forward to seeing my boyfriend only 2 days a week  ::SIGH::: downside to summer"
"0","1752688755","Sat May 09 22:39:39 PDT 2009","NO_QUERY","qoonette2009","@souljaboytellem ain't even qoinq to qo check u out....u wouldn't shout me last nite.  still love u doe"
"0","1752688812","Sat May 09 22:39:39 PDT 2009","NO_QUERY","_alyssaa","guise i don't wanna go to physiotherapy, it sounds so painful..  but i just want this weekly pain to go away..."
"0","1752689420","Sat May 09 22:39:47 PDT 2009","NO_QUERY","wheatstraw","@coreygans -  i bet they didn't tell you that when you bought the place"
"0","1752689820","Sat May 09 22:39:52 PDT 2009","NO_QUERY","bluescrubs","@sushikat99 I'm afraid my big trip plans this summer is my bro's wedding in WI and 2 weeks in TX. Then back to UAH for summer classes. "
"0","1752689838","Sat May 09 22:39:52 PDT 2009","NO_QUERY","janessahilliard","I wasn't even home an hour before I got in a massive fight with my parents. It will be a long two months... and I could really use a hug "
"0","1752690059","Sat May 09 22:39:57 PDT 2009","NO_QUERY","KimberleyHill","@SashaGrey http://twitpic.com/4wixz - aww i wish i could go but i'm not old enough yet "
"0","1752690409","Sat May 09 22:39:59 PDT 2009","NO_QUERY","papajohn","@christinelu Doesn't everyone? That said, do you have room in your bag/purse/pack for another piece of equipment (and charger)? I don't "
"0","1752690521","Sat May 09 22:40:00 PDT 2009","NO_QUERY","robMhowe","@mahogany20 shoot just school work and basketball. Hoops is finally done tho, finals this week. Then home for memorial day b4 I go back "
"0","1752690668","Sat May 09 22:40:02 PDT 2009","NO_QUERY","indiegirl175","@zorro357 it's a good idea "
"0","1752691118","Sat May 09 22:40:06 PDT 2009","NO_QUERY","JilllyT","Sooo close to him yet sooo far "
"0","1752691522","Sat May 09 22:40:11 PDT 2009","NO_QUERY","aldo_oner","Sooo upset. A guy ran into my piece and damaged it "
"0","1752691707","Sat May 09 22:40:13 PDT 2009","NO_QUERY","bribre","I miss my mom today more than ever  Please support and pray for our troops Happy mother's Day to all"
"0","1752692138","Sat May 09 22:40:17 PDT 2009","NO_QUERY","Keiran","I need to remember not to accidentally skip meals. It always makes me sick.  I also need to remember to go to bed. G'nite Twitterverse."
"0","1752692445","Sat May 09 22:40:21 PDT 2009","NO_QUERY","Sonic_Naruto","why do the people u want to cmnt u bak never reply bak    im still waiting even though its been weeks plz dnt keep me waiting any longer"
"0","1752692954","Sat May 09 22:40:26 PDT 2009","NO_QUERY","glutengladiator","Another Intolerance Discovered  http://tinyurl.com/obxtdj"
"0","1752693065","Sat May 09 22:40:28 PDT 2009","NO_QUERY","LacySchwede","Fuck this shit "
"0","1752693432","Sat May 09 22:40:32 PDT 2009","NO_QUERY","SimplyHayHay","Hmmm... Would be nice but my man is away... Poor me   I'm WoRtHy Of It AlL..."
"0","1752693552","Sat May 09 22:40:33 PDT 2009","NO_QUERY","wowtwopies","@Enigma32 Awe, that sucks. "
"0","1752693663","Sat May 09 22:40:34 PDT 2009","NO_QUERY","tmillvirus","@sumbodyloved "
"0","1752693704","Sat May 09 22:40:35 PDT 2009","NO_QUERY","TweeeterTweet","@robbiebear7 haha, ya i have a phone but ik it will cost money becasue i went on facebook... and now i have to pay the at&amp;t bill "
"0","1752693792","Sat May 09 22:40:36 PDT 2009","NO_QUERY","tristybby","mindy &amp; i are gonna lay down "
"0","1752693802","Sat May 09 22:40:36 PDT 2009","NO_QUERY","ladakn99","today was SUPER SPECIAL AWSOME (if you get the joke... you win the game.... oh wait, i just LOST) (it was SSA minus Hawks/Mavs Losing  )"
"0","1752694105","Sat May 09 22:40:40 PDT 2009","NO_QUERY","MariamElisa","@Erinnnnnn I feel you. My stomach sucksssss. "
"0","1752694124","Sat May 09 22:40:40 PDT 2009","NO_QUERY","sheruinsyou","Went to see Glass Candy tonight with my guy. My Blackberry screen is cracked. Poor BB  Anyone know how to replace it?"
"0","1752694588","Sat May 09 22:40:45 PDT 2009","NO_QUERY","Caroliiiina","@kellydonlan idk they fell off "
"0","1752694802","Sat May 09 22:40:48 PDT 2009","NO_QUERY","Spandexx","@DomHarvey Did he use the guards that prevent him from gutterballing? They are a good friend of mine, and yet i cant reach 100 "
"0","1752694856","Sat May 09 22:40:49 PDT 2009","NO_QUERY","SpeedAlchemist","Sis and mom had a fight, grandma is acting invalid (she's not), and doing my dad's laundry or he won't have anything else to wear. Suck. "
"0","1752695316","Sat May 09 22:40:54 PDT 2009","NO_QUERY","xx_maria","SHIT forgot to call my mum wishing her a happy mother's day until now. she sounded a bit sad on the phone. I'm a horrible daughter "
"0","1752695403","Sat May 09 22:40:55 PDT 2009","NO_QUERY","webdesignfanboy","@tjefford that's only the beginning... "
"0","1752695921","Sat May 09 22:41:02 PDT 2009","NO_QUERY","Rancidbaby13","at mom's place. Going to spend mom's day with her...she's making me get up early  but it's her day so why not? can always nap later"
"0","1752695952","Sat May 09 22:41:02 PDT 2009","NO_QUERY","primo_supremo","If i was @iloveonyinyechi I'd be upset too, Celtics ain't makin it past this round  i know it hurts....."
"0","1752695958","Sat May 09 22:41:02 PDT 2009","NO_QUERY","cheryldeflavis","It seems as though I have pinched a nerve in my neck. pretty much incapcitated, so much to do this weekend "
"0","1752696247","Sat May 09 22:41:05 PDT 2009","NO_QUERY","Emse_7","My neighbours are cretins "
"0","1752696279","Sat May 09 22:41:05 PDT 2009","NO_QUERY","tiara0294","is bored @ home . "
"0","1752696434","Sat May 09 22:41:07 PDT 2009","NO_QUERY","thispeaceofmind","@JessicaAriel  about the im in miami bitch"
"0","1752696452","Sat May 09 22:41:08 PDT 2009","NO_QUERY","cwgibbs","@huioaloha Are you there without me "
"0","1752696792","Sat May 09 22:41:12 PDT 2009","NO_QUERY","mcraddictal","@MCRIsAPleasure yes, very  but i'll stay up a little while longer. It's 12:40am you're right. Lol"
"0","1752696798","Sat May 09 22:41:12 PDT 2009","NO_QUERY","billibonginator","thinks sometimes I'm just talking to myself .. "
"0","1752697137","Sat May 09 22:41:16 PDT 2009","NO_QUERY","jakecschwartz","@DudeckGarner  But. But. But. Tuscaloosa loves you guys   "
"0","1752697690","Sat May 09 22:41:22 PDT 2009","NO_QUERY","chloe_cullen","Just seen take that's new video clowns "
"0","1752697986","Sat May 09 22:41:26 PDT 2009","NO_QUERY","courtuhnee","awkward because of frank&amp;fuck? also, i h8 this snoring problem "
"0","1752698908","Sat May 09 22:41:36 PDT 2009","NO_QUERY","sup_mariaa","@iamjonathancook it seems we all have to buy your love. and your tickets.  sad panda."
